Time,Precipitation
0000 14 Dec 2014,12.22102
0000 15 Dec 2014,6.023758
0000 16 Dec 2014,2.244323
0000 17 Dec 2014,5.421051
0000 18 Dec 2014,2.275724
0000 19 Dec 2014,2.564574
0000 20 Dec 2014,1.636442
0000 21 Dec 2014,5.143408
0000 22 Dec 2014,2.390047
0000 23 Dec 2014,0.0
0000 24 Dec 2014,0.0
0000 25 Dec 2014,0.01958423
0000 26 Dec 2014,2.069785
0000 27 Dec 2014,0.1903371
0000 28 Dec 2014,0.671616
0000 29 Dec 2014,0.1835134
0000 30 Dec 2014,0.0
0000 31 Dec 2014,0.2083184
0000 1 Jan 2015,0.6049427
0000 2 Jan 2015,0.1845224
0000 3 Jan 2015,0.0
0000 4 Jan 2015,0.374771
0000 5 Jan 2015,0.0
0000 6 Jan 2015,0.0
0000 7 Jan 2015,0.0
0000 8 Jan 2015,0.0
0000 9 Jan 2015,0.2753797
0000 10 Jan 2015,0.6341131
0000 11 Jan 2015,0.4111865
0000 12 Jan 2015,0.3094009
0000 13 Jan 2015,0.2662973
0000 14 Jan 2015,0.06678098
0000 15 Jan 2015,0.8697053
0000 16 Jan 2015,0.7138647
0000 17 Jan 2015,0.3172922
0000 18 Jan 2015,7.968301
0000 19 Jan 2015,0.8870671
0000 20 Jan 2015,4.276726
0000 21 Jan 2015,0.1459143
0000 22 Jan 2015,8.45922
0000 23 Jan 2015,2.201221
0000 24 Jan 2015,9.575524
0000 25 Jan 2015,0.0
0000 26 Jan 2015,0.0
0000 27 Jan 2015,3.289186
0000 28 Jan 2015,0.876201
0000 29 Jan 2015,1.261585
0000 30 Jan 2015,0.04418477
0000 31 Jan 2015,0.9615237
0000 1 Feb 2015,1.162592
0000 2 Feb 2015,0.2650259
0000 3 Feb 2015,0.6117573
0000 4 Feb 2015,0.5291874
0000 5 Feb 2015,0.3424391
0000 6 Feb 2015,0.7084156
0000 7 Feb 2015,4.831456
0000 8 Feb 2015,12.30333
0000 9 Feb 2015,20.13115
0000 10 Feb 2015,5.825113
0000 11 Feb 2015,0.4255927
0000 12 Feb 2015,0.05239291
0000 13 Feb 2015,0.1353909
0000 14 Feb 2015,0.0
0000 15 Feb 2015,0.5677267
0000 16 Feb 2015,2.168234
0000 17 Feb 2015,0.0
0000 18 Feb 2015,1.817123
0000 19 Feb 2015,2.323754
0000 20 Feb 2015,1.774084
0000 21 Feb 2015,0.249834
0000 22 Feb 2015,0.01378066
0000 23 Feb 2015,0.001375863
0000 24 Feb 2015,0.6812706
0000 25 Feb 2015,0.001819493
0000 26 Feb 2015,0.2551882
0000 27 Feb 2015,1.089532
0000 28 Feb 2015,0.1665211
0000 1 Mar 2015,0.8980423
0000 2 Mar 2015,10.17771
0000 3 Mar 2015,1.812564
0000 4 Mar 2015,11.43057
0000 5 Mar 2015,0.2703746
0000 6 Mar 2015,0.0191923
0000 7 Mar 2015,4.034625
0000 8 Mar 2015,1.191877
0000 9 Mar 2015,0.08362171
0000 10 Mar 2015,0.24078
0000 11 Mar 2015,0.4360331
0000 12 Mar 2015,0.8571937
0000 13 Mar 2015,0.9160985
0000 14 Mar 2015,3.617428
0000 15 Mar 2015,2.7133
0000 16 Mar 2015,0.510639
0000 17 Mar 2015,1.448503
0000 18 Mar 2015,24.3581
0000 19 Mar 2015,4.830655
0000 20 Mar 2015,14.58244
0000 21 Mar 2015,5.489321
0000 22 Mar 2015,20.99139
0000 23 Mar 2015,1.388021
0000 24 Mar 2015,4.100509
0000 25 Mar 2015,1.051176
0000 26 Mar 2015,2.087198
0000 27 Mar 2015,5.215883
0000 28 Mar 2015,0.3173883
0000 29 Mar 2015,8.799957
0000 30 Mar 2015,3.868096
0000 31 Mar 2015,0.2759565
0000 1 Apr 2015,4.688735
0000 2 Apr 2015,0.733799
0000 3 Apr 2015,1.837298
0000 4 Apr 2015,2.667407
0000 5 Apr 2015,4.231467
0000 6 Apr 2015,0.3568431
0000 7 Apr 2015,0.3741106
0000 8 Apr 2015,1.60956
0000 9 Apr 2015,19.26406
0000 10 Apr 2015,0.004169483
0000 11 Apr 2015,1.496129
0000 12 Apr 2015,2.145918
0000 13 Apr 2015,0.2741506
0000 14 Apr 2015,0.08834816
0000 15 Apr 2015,1.87507
0000 16 Apr 2015,15.4461
0000 17 Apr 2015,21.50459
0000 18 Apr 2015,3.970413
0000 19 Apr 2015,7.041698
0000 20 Apr 2015,13.51793
0000 21 Apr 2015,24.48372
0000 22 Apr 2015,0.5707222
0000 23 Apr 2015,0.08464058
0000 24 Apr 2015,1.087538
0000 25 Apr 2015,0.4066567
0000 26 Apr 2015,0.6693683
0000 27 Apr 2015,0.04822271
0000 28 Apr 2015,0.3628064
0000 29 Apr 2015,0.0
0000 30 Apr 2015,0.4633873
0000 1 May 2015,0.8547983
0000 2 May 2015,0.4708776
0000 3 May 2015,2.622511
0000 4 May 2015,0.03202571
0000 5 May 2015,1.032857
0000 6 May 2015,0.3381312
0000 7 May 2015,1.595313
0000 8 May 2015,0.0
0000 9 May 2015,0.1851407
0000 10 May 2015,0.1863323
0000 11 May 2015,0.8466724
0000 12 May 2015,0.5964689
0000 13 May 2015,0.7566605
0000 14 May 2015,0.1364262
0000 15 May 2015,0.7330962
0000 16 May 2015,11.52834
0000 17 May 2015,0.01568796
0000 18 May 2015,0.416797
0000 19 May 2015,9.00345
0000 20 May 2015,0.0
0000 21 May 2015,0.3550673
0000 22 May 2015,1.900145
0000 23 May 2015,0.1518707
0000 24 May 2015,0.277557
0000 25 May 2015,0.9581675
0000 26 May 2015,3.379655
0000 27 May 2015,0.2351022
0000 28 May 2015,4.729882
0000 29 May 2015,0.8946657
0000 30 May 2015,0.5196007
0000 31 May 2015,0.5983278
0000 1 Jun 2015,0.5042602
0000 2 Jun 2015,0.558133
0000 3 Jun 2015,0.04525113
0000 4 Jun 2015,0.4792385
0000 5 Jun 2015,3.143017
0000 6 Jun 2015,0.6347512
0000 7 Jun 2015,0.03762235
0000 8 Jun 2015,3.255147
0000 9 Jun 2015,0.3538972
0000 10 Jun 2015,0.789406
0000 11 Jun 2015,0.3253504
0000 12 Jun 2015,0.03032363
0000 13 Jun 2015,1.053613
0000 14 Jun 2015,0.05562802
0000 15 Jun 2015,0.00293788
0000 16 Jun 2015,0.9626656
0000 17 Jun 2015,0.5225623
0000 18 Jun 2015,0.6831588
0000 19 Jun 2015,0.3767157
0000 20 Jun 2015,3.415677
0000 21 Jun 2015,0.7883205
0000 22 Jun 2015,3.991273
0000 23 Jun 2015,0.4253211
0000 24 Jun 2015,0.1020628
0000 25 Jun 2015,0.390026
0000 26 Jun 2015,0.7172788
0000 27 Jun 2015,0.1397456
0000 28 Jun 2015,0.01979103
0000 29 Jun 2015,0.1252702
0000 30 Jun 2015,0.08953294
0000 1 Jul 2015,0.0
0000 2 Jul 2015,0.0
0000 3 Jul 2015,0.2464822
0000 4 Jul 2015,0.5569185
0000 5 Jul 2015,0.6463156
0000 6 Jul 2015,0.6699338
0000 7 Jul 2015,0.3163454
0000 8 Jul 2015,6.387269
0000 9 Jul 2015,0.3688441
0000 10 Jul 2015,0.3938452
0000 11 Jul 2015,0.5002271
0000 12 Jul 2015,0.4671709
0000 13 Jul 2015,0.8421413
0000 14 Jul 2015,0.0
0000 15 Jul 2015,0.001581283
0000 16 Jul 2015,0.5227836
0000 17 Jul 2015,0.0
0000 18 Jul 2015,0.266115
0000 19 Jul 2015,1.30585
0000 20 Jul 2015,7.923305
0000 21 Jul 2015,0.1931742
0000 22 Jul 2015,0.7086607
0000 23 Jul 2015,2.171465
0000 24 Jul 2015,0.1812975
0000 25 Jul 2015,0.05042978
0000 26 Jul 2015,0.3160864
0000 27 Jul 2015,0.02260729
0000 28 Jul 2015,0.7296362
0000 29 Jul 2015,1.641815
0000 30 Jul 2015,0.9265879
0000 31 Jul 2015,0.6517108
0000 1 Aug 2015,0.1061855
0000 2 Aug 2015,0.1674782
0000 3 Aug 2015,0.04978518
0000 4 Aug 2015,0.2667044
0000 5 Aug 2015,0.4311738
0000 6 Aug 2015,0.3124439
0000 7 Aug 2015,0.0
0000 8 Aug 2015,0.0
0000 9 Aug 2015,0.218583
0000 10 Aug 2015,0.06716381
0000 11 Aug 2015,0.1446977
0000 12 Aug 2015,0.3702684
0000 13 Aug 2015,0.215524
0000 14 Aug 2015,0.4407989
0000 15 Aug 2015,1.028877
0000 16 Aug 2015,0.2708437
0000 17 Aug 2015,0.005507839
0000 18 Aug 2015,0.2939098
0000 19 Aug 2015,0.0
0000 20 Aug 2015,0.2777961
0000 21 Aug 2015,0.0
0000 22 Aug 2015,0.0
0000 23 Aug 2015,0.3670932
0000 24 Aug 2015,0.2192629
0000 25 Aug 2015,0.1594963
0000 26 Aug 2015,2.708407
0000 27 Aug 2015,0.0
0000 28 Aug 2015,0.2109702
0000 29 Aug 2015,0.5689452
0000 30 Aug 2015,0.4666333
0000 31 Aug 2015,0.1157495
0000 1 Sep 2015,0.2097002
0000 2 Sep 2015,0.1180584
0000 3 Sep 2015,0.07792415
0000 4 Sep 2015,0.0
0000 5 Sep 2015,0.0
0000 6 Sep 2015,0.2406217
0000 7 Sep 2015,0.0
0000 8 Sep 2015,0.1807199
0000 9 Sep 2015,0.967905
0000 10 Sep 2015,0.7041302
0000 11 Sep 2015,0.1867168
0000 12 Sep 2015,0.1833118
0000 13 Sep 2015,0.03025328
0000 14 Sep 2015,0.0
0000 15 Sep 2015,0.0
0000 16 Sep 2015,0.0
0000 17 Sep 2015,0.3818987
0000 18 Sep 2015,0.8655763
0000 19 Sep 2015,0.68648
0000 20 Sep 2015,1.136495
0000 21 Sep 2015,0.01018951
0000 22 Sep 2015,0.05846152
0000 23 Sep 2015,0.0
0000 24 Sep 2015,0.0
0000 25 Sep 2015,0.0
0000 26 Sep 2015,0.03654955
0000 27 Sep 2015,0.136349
0000 28 Sep 2015,0.09358612
0000 29 Sep 2015,0.0
0000 30 Sep 2015,0.0
0000 1 Oct 2015,1.581474
0000 2 Oct 2015,4.875162
0000 3 Oct 2015,3.529996
0000 4 Oct 2015,0.6092246
0000 5 Oct 2015,0.4490371
0000 6 Oct 2015,0.0
0000 7 Oct 2015,0.0
0000 8 Oct 2015,0.01593572
0000 9 Oct 2015,0.03315283
0000 10 Oct 2015,0.6064956
0000 11 Oct 2015,0.9175342
0000 12 Oct 2015,0.6017349
0000 13 Oct 2015,0.8037181
0000 14 Oct 2015,12.2868
0000 15 Oct 2015,26.42085
0000 16 Oct 2015,2.835308
0000 17 Oct 2015,1.114186
0000 18 Oct 2015,0.3389746
0000 19 Oct 2015,1.938477
0000 20 Oct 2015,0.02941006
0000 21 Oct 2015,0.1435585
0000 22 Oct 2015,0.0
0000 23 Oct 2015,0.7326267
0000 24 Oct 2015,0.3259453
0000 25 Oct 2015,7.662189
0000 26 Oct 2015,4.600097
0000 27 Oct 2015,0.0147911
0000 28 Oct 2015,0.006034656
0000 29 Oct 2015,0.008914312
0000 30 Oct 2015,0.3229526
0000 31 Oct 2015,0.6255519
0000 1 Nov 2015,4.943643
0000 2 Nov 2015,10.57079
0000 3 Nov 2015,3.093789
0000 4 Nov 2015,6.551814
0000 5 Nov 2015,7.24066
0000 6 Nov 2015,5.643147
0000 7 Nov 2015,6.274721
0000 8 Nov 2015,1.575427
0000 9 Nov 2015,0.1096762
0000 10 Nov 2015,0.141504
0000 11 Nov 2015,1.548728
0000 12 Nov 2015,0.0
0000 13 Nov 2015,0.2703425
0000 14 Nov 2015,0.0
0000 15 Nov 2015,0.0
0000 16 Nov 2015,0.2626629
0000 17 Nov 2015,1.339598
0000 18 Nov 2015,10.2835
0000 19 Nov 2015,0.1767147
0000 20 Nov 2015,10.33576
0000 21 Nov 2015,13.67725
0000 22 Nov 2015,5.286651
0000 23 Nov 2015,1.733225
0000 24 Nov 2015,5.606668
0000 25 Nov 2015,17.91925
0000 26 Nov 2015,0.6594217
0000 27 Nov 2015,0.001587697
0000 28 Nov 2015,0.07906766
0000 29 Nov 2015,1.603363
0000 30 Nov 2015,0.1588194
0000 1 Dec 2015,0.5005062
0000 2 Dec 2015,1.076244
0000 3 Dec 2015,0.0
0000 4 Dec 2015,0.02739781
0000 5 Dec 2015,0.009813168
0000 6 Dec 2015,0.2546996
0000 7 Dec 2015,0.0
0000 8 Dec 2015,0.0
0000 9 Dec 2015,0.0
0000 10 Dec 2015,0.07927898
0000 11 Dec 2015,0.2755672
0000 12 Dec 2015,0.0
0000 13 Dec 2015,0.0
0000 14 Dec 2015,0.06002123
0000 15 Dec 2015,8.578018
0000 16 Dec 2015,2.288753
0000 17 Dec 2015,0.1955943
0000 18 Dec 2015,1.759424
0000 19 Dec 2015,0.5496333
0000 20 Dec 2015,0.04687778
0000 21 Dec 2015,0.0
0000 22 Dec 2015,0.0
0000 23 Dec 2015,0.002914623
0000 24 Dec 2015,0.2279741
0000 25 Dec 2015,0.0
0000 26 Dec 2015,0.827414
0000 27 Dec 2015,0.3346848
0000 28 Dec 2015,0.0
0000 29 Dec 2015,0.0
0000 30 Dec 2015,0.0
0000 31 Dec 2015,0.1429991
0000 1 Jan 2016,1.013293
0000 2 Jan 2016,0.1499621
0000 3 Jan 2016,2.13579
0000 4 Jan 2016,0.3040808
0000 5 Jan 2016,0.7386283
0000 6 Jan 2016,3.515102
0000 7 Jan 2016,0.7125478
0000 8 Jan 2016,1.412053
0000 9 Jan 2016,3.066279
0000 10 Jan 2016,2.45748
0000 11 Jan 2016,14.0601
0000 12 Jan 2016,2.550949
0000 13 Jan 2016,2.534442
0000 14 Jan 2016,0.8757981
0000 15 Jan 2016,0.308376
0000 16 Jan 2016,0.03339177
0000 17 Jan 2016,0.0
0000 18 Jan 2016,0.0
0000 19 Jan 2016,0.0
0000 20 Jan 2016,0.3208305
0000 21 Jan 2016,0.03013175
0000 22 Jan 2016,0.1360018
0000 23 Jan 2016,0.0
0000 24 Jan 2016,0.0
0000 25 Jan 2016,8.620031
0000 26 Jan 2016,0.0
0000 27 Jan 2016,0.003178144
0000 28 Jan 2016,0.02340953
0000 29 Jan 2016,0.0
0000 30 Jan 2016,5.838298
0000 31 Jan 2016,0.485059
0000 1 Feb 2016,0.07727243
0000 2 Feb 2016,0.0
0000 3 Feb 2016,0.03998332
0000 4 Feb 2016,0.2888205
0000 5 Feb 2016,3.096766
0000 6 Feb 2016,0.5348489
0000 7 Feb 2016,0.1659735
0000 8 Feb 2016,0.7334371
0000 9 Feb 2016,1.002486
0000 10 Feb 2016,0.8154475
0000 11 Feb 2016,0.2583899
0000 12 Feb 2016,0.2317527
0000 13 Feb 2016,0.3974043
0000 14 Feb 2016,0.3758552
0000 15 Feb 2016,0.05859007
0000 16 Feb 2016,0.0
0000 17 Feb 2016,0.2810313
0000 18 Feb 2016,1.015541
0000 19 Feb 2016,0.1526458
0000 20 Feb 2016,0.004548731
0000 21 Feb 2016,0.0
0000 22 Feb 2016,2.27308
0000 23 Feb 2016,0.0
0000 24 Feb 2016,0.6417518
0000 25 Feb 2016,1.069699
0000 26 Feb 2016,3.245732
0000 27 Feb 2016,1.228246
0000 28 Feb 2016,0.3125797
0000 29 Feb 2016,0.003023169
0000 1 Mar 2016,0.03696584
0000 2 Mar 2016,5.748355
0000 3 Mar 2016,3.781246
0000 4 Mar 2016,12.5922
0000 5 Mar 2016,8.680324
0000 6 Mar 2016,3.162638
0000 7 Mar 2016,3.628613
0000 8 Mar 2016,4.392076
0000 9 Mar 2016,0.3597773
0000 10 Mar 2016,0.5309782
0000 11 Mar 2016,3.389163
0000 12 Mar 2016,1.498402
0000 13 Mar 2016,0.01245278
0000 14 Mar 2016,7.691322
0000 15 Mar 2016,0.4338534
0000 16 Mar 2016,0.02501245
0000 17 Mar 2016,6.243396
0000 18 Mar 2016,5.590931
0000 19 Mar 2016,0.01566525
0000 20 Mar 2016,0.2057967
0000 21 Mar 2016,1.709344
0000 22 Mar 2016,0.3117401
0000 23 Mar 2016,0.472816
0000 24 Mar 2016,0.2907102
0000 25 Mar 2016,0.0
0000 26 Mar 2016,0.1435964
0000 27 Mar 2016,0.3666282
0000 28 Mar 2016,0.3490575
0000 29 Mar 2016,17.45929
0000 30 Mar 2016,10.69598
0000 31 Mar 2016,4.164402
0000 1 Apr 2016,5.426373
0000 2 Apr 2016,19.06001
0000 3 Apr 2016,16.0158
0000 4 Apr 2016,4.725323
0000 5 Apr 2016,3.203797
0000 6 Apr 2016,3.317806
0000 7 Apr 2016,0.2179005
0000 8 Apr 2016,0.09043214
0000 9 Apr 2016,2.902481
0000 10 Apr 2016,3.34085
0000 11 Apr 2016,10.91147
0000 12 Apr 2016,31.52493
0000 13 Apr 2016,7.541115
0000 14 Apr 2016,3.851461
0000 15 Apr 2016,0.1520101
0000 16 Apr 2016,0.1524711
0000 17 Apr 2016,1.834051
0000 18 Apr 2016,1.027571
0000 19 Apr 2016,0.0
0000 20 Apr 2016,0.127795
0000 21 Apr 2016,1.634696
0000 22 Apr 2016,0.0
0000 23 Apr 2016,2.00719
0000 24 Apr 2016,0.0
0000 25 Apr 2016,17.24601
0000 26 Apr 2016,0.1467434
0000 27 Apr 2016,1.36596
0000 28 Apr 2016,8.160914
0000 29 Apr 2016,2.524069
0000 30 Apr 2016,4.706326
0000 1 May 2016,0.9035968
0000 2 May 2016,12.3586
0000 3 May 2016,2.823346
0000 4 May 2016,0.4648046
0000 5 May 2016,0.139606
0000 6 May 2016,2.731504
0000 7 May 2016,14.30223
0000 8 May 2016,2.266206
0000 9 May 2016,5.724128
0000 10 May 2016,43.50709
0000 11 May 2016,2.675663
0000 12 May 2016,0.0
0000 13 May 2016,0.1560868
0000 14 May 2016,0.3096247
0000 15 May 2016,0.5466203
0000 16 May 2016,0.1982058
0000 17 May 2016,0.2681659
0000 18 May 2016,1.766193
0000 19 May 2016,14.02469
0000 20 May 2016,0.0
0000 21 May 2016,0.3758846
0000 22 May 2016,0.4016776
0000 23 May 2016,0.09013683
0000 24 May 2016,0.4491982
0000 25 May 2016,0.5511434
0000 26 May 2016,0.5909692
0000 27 May 2016,1.08277
0000 28 May 2016,1.093709
0000 29 May 2016,10.76951
0000 30 May 2016,1.483588
0000 31 May 2016,9.263098
0000 1 Jun 2016,0.9242852
0000 2 Jun 2016,0.1250025
0000 3 Jun 2016,2.076758
0000 4 Jun 2016,3.804715
0000 5 Jun 2016,0.002411041
0000 6 Jun 2016,0.5911009
0000 7 Jun 2016,0.8226555
0000 8 Jun 2016,4.885437
0000 9 Jun 2016,0.2911186
0000 10 Jun 2016,0.3157177
0000 11 Jun 2016,0.3871617
0000 12 Jun 2016,0.1963723
0000 13 Jun 2016,1.138047
0000 14 Jun 2016,0.1933712
0000 15 Jun 2016,0.0
0000 16 Jun 2016,0.7100279
0000 17 Jun 2016,0.4065416
0000 18 Jun 2016,0.7341523
0000 19 Jun 2016,1.340256
0000 20 Jun 2016,4.945643
0000 21 Jun 2016,1.641449
0000 22 Jun 2016,0.3182631
0000 23 Jun 2016,1.770655
0000 24 Jun 2016,0.37377
0000 25 Jun 2016,0.06981364
0000 26 Jun 2016,0.2577526
0000 27 Jun 2016,0.4106804
0000 28 Jun 2016,0.4909468
0000 29 Jun 2016,0.8158489
0000 30 Jun 2016,0.3379371
0000 1 Jul 2016,3.487422
0000 2 Jul 2016,0.4551679
0000 3 Jul 2016,1.112414
0000 4 Jul 2016,0.03313281
0000 5 Jul 2016,0.02840328
0000 6 Jul 2016,1.367232
0000 7 Jul 2016,0.9959263
0000 8 Jul 2016,0.2037477
0000 9 Jul 2016,0.0
0000 10 Jul 2016,0.07732869
0000 11 Jul 2016,0.20015
0000 12 Jul 2016,0.6424856
0000 13 Jul 2016,0.02570765
0000 14 Jul 2016,0.4274719
0000 15 Jul 2016,0.5391011
0000 16 Jul 2016,0.1310552
0000 17 Jul 2016,0.2757769
0000 18 Jul 2016,1.471399
0000 19 Jul 2016,0.04988721
0000 20 Jul 2016,7.940761
0000 21 Jul 2016,3.234678
0000 22 Jul 2016,0.009974761
0000 23 Jul 2016,0.0
0000 24 Jul 2016,0.1947366
0000 25 Jul 2016,2.82564
0000 26 Jul 2016,2.299852
0000 27 Jul 2016,0.6995504
0000 28 Jul 2016,2.269138
0000 29 Jul 2016,0.4709734
0000 30 Jul 2016,0.04210583
0000 31 Jul 2016,0.0492973
0000 1 Aug 2016,0.2811785
0000 2 Aug 2016,0.0
0000 3 Aug 2016,0.3058074
0000 4 Aug 2016,0.00194641
0000 5 Aug 2016,0.0
0000 6 Aug 2016,0.2332279
0000 7 Aug 2016,0.0
0000 8 Aug 2016,0.3007705
0000 9 Aug 2016,0.278127
0000 10 Aug 2016,1.06152
0000 11 Aug 2016,0.3084157
0000 12 Aug 2016,0.0207981
0000 13 Aug 2016,0.0
0000 14 Aug 2016,0.0
0000 15 Aug 2016,0.11873
0000 16 Aug 2016,0.1458326
0000 17 Aug 2016,0.03972466
0000 18 Aug 2016,0.5794147
0000 19 Aug 2016,0.4076291
0000 20 Aug 2016,0.4284512
0000 21 Aug 2016,0.0
0000 22 Aug 2016,0.8294114
0000 23 Aug 2016,0.2016474
0000 24 Aug 2016,0.0
0000 25 Aug 2016,0.0
0000 26 Aug 2016,0.7733516
0000 27 Aug 2016,0.04762982
0000 28 Aug 2016,0.01112663
0000 29 Aug 2016,0.2991853
0000 30 Aug 2016,0.05412196
0000 31 Aug 2016,0.009898488
0000 1 Sep 2016,2.10789
0000 2 Sep 2016,0.8778558
0000 3 Sep 2016,0.09922371
0000 4 Sep 2016,0.04262871
0000 5 Sep 2016,5.734859
0000 6 Sep 2016,1.114394
0000 7 Sep 2016,1.031462
0000 8 Sep 2016,0.0391145
0000 9 Sep 2016,0.7313668
0000 10 Sep 2016,0.9582439
0000 11 Sep 2016,0.07243434
0000 12 Sep 2016,3.619332
0000 13 Sep 2016,0.1480078
0000 14 Sep 2016,12.05171
0000 15 Sep 2016,11.08885
0000 16 Sep 2016,0.006722503
0000 17 Sep 2016,0.2452987
0000 18 Sep 2016,0.08161593
0000 19 Sep 2016,0.7258494
0000 20 Sep 2016,2.505815
0000 21 Sep 2016,0.002574693
0000 22 Sep 2016,0.02062365
0000 23 Sep 2016,0.0154178
0000 24 Sep 2016,0.06863098
0000 25 Sep 2016,0.09343801
0000 26 Sep 2016,0.0
0000 27 Sep 2016,0.2595549
0000 28 Sep 2016,0.9896453
0000 29 Sep 2016,2.416847
0000 30 Sep 2016,4.316213
0000 1 Oct 2016,18.99527
0000 2 Oct 2016,6.001127
0000 3 Oct 2016,1.730302
0000 4 Oct 2016,2.603852
0000 5 Oct 2016,11.57274
0000 6 Oct 2016,1.786501
0000 7 Oct 2016,3.301638
0000 8 Oct 2016,2.847703
0000 9 Oct 2016,19.19121
0000 10 Oct 2016,17.48638
0000 11 Oct 2016,0.3993027
0000 12 Oct 2016,0.2144947
0000 13 Oct 2016,1.97742
0000 14 Oct 2016,6.923481
0000 15 Oct 2016,0.3930865
0000 16 Oct 2016,6.143047
0000 17 Oct 2016,0.1404933
0000 18 Oct 2016,1.930098
0000 19 Oct 2016,0.3486313
0000 20 Oct 2016,0.1860068
0000 21 Oct 2016,0.0
0000 22 Oct 2016,0.1023862
0000 23 Oct 2016,4.103123
0000 24 Oct 2016,1.573707
0000 25 Oct 2016,22.72395
0000 26 Oct 2016,0.5169376
0000 27 Oct 2016,0.06532437
0000 28 Oct 2016,2.224954
0000 29 Oct 2016,4.365602
0000 30 Oct 2016,0.05448561
0000 31 Oct 2016,0.09519242
0000 1 Nov 2016,2.689375
0000 2 Nov 2016,0.8183843
0000 3 Nov 2016,8.116672
0000 4 Nov 2016,2.508896
0000 5 Nov 2016,1.006233
0000 6 Nov 2016,0.005182153
0000 7 Nov 2016,4.407545
0000 8 Nov 2016,17.05408
0000 9 Nov 2016,1.874619
0000 10 Nov 2016,0.2713871
0000 11 Nov 2016,20.39615
0000 12 Nov 2016,3.421313
0000 13 Nov 2016,3.226885
0000 14 Nov 2016,4.862321
0000 15 Nov 2016,5.968775
0000 16 Nov 2016,0.3530365
0000 17 Nov 2016,0.3181512
0000 18 Nov 2016,0.7633911
0000 19 Nov 2016,0.6640152
0000 20 Nov 2016,5.485806
0000 21 Nov 2016,0.0
0000 22 Nov 2016,0.0
0000 23 Nov 2016,0.0
0000 24 Nov 2016,0.543255
0000 25 Nov 2016,12.58174
0000 26 Nov 2016,10.9173
0000 27 Nov 2016,1.384868
0000 28 Nov 2016,0.9772719
0000 29 Nov 2016,2.092716
0000 30 Nov 2016,1.763249
0000 1 Dec 2016,0.7049171
0000 2 Dec 2016,0.10046
0000 3 Dec 2016,22.4022
0000 4 Dec 2016,8.792345
0000 5 Dec 2016,0.8853976
0000 6 Dec 2016,1.384954
0000 7 Dec 2016,2.467659
0000 8 Dec 2016,8.642941
0000 9 Dec 2016,4.618165
0000 10 Dec 2016,2.100298
0000 11 Dec 2016,0.9460047
0000 12 Dec 2016,0.0
0000 13 Dec 2016,0.0
0000 14 Dec 2016,4.621246
0000 15 Dec 2016,13.51636
0000 16 Dec 2016,3.074017
0000 17 Dec 2016,6.107724
0000 18 Dec 2016,0.001479287
0000 19 Dec 2016,2.532147
0000 20 Dec 2016,8.39159
0000 21 Dec 2016,13.45502
0000 22 Dec 2016,4.457793
0000 23 Dec 2016,0.3325073
0000 24 Dec 2016,10.47816
0000 25 Dec 2016,1.893954
0000 26 Dec 2016,8.776714
0000 27 Dec 2016,2.254809
0000 28 Dec 2016,1.216722
0000 29 Dec 2016,0.006471447
0000 30 Dec 2016,0.0
0000 31 Dec 2016,2.077493
0000 1 Jan 2017,0.9374332
0000 2 Jan 2017,3.326848
0000 3 Jan 2017,0.05062588
0000 4 Jan 2017,0.3668157
0000 5 Jan 2017,10.28189
0000 6 Jan 2017,4.348556
0000 7 Jan 2017,0.754314
0000 8 Jan 2017,1.188723
0000 9 Jan 2017,9.001698
0000 10 Jan 2017,19.88919
0000 11 Jan 2017,0.7463169
0000 12 Jan 2017,7.730224
0000 13 Jan 2017,0.3418291
0000 14 Jan 2017,12.69632
0000 15 Jan 2017,1.757929
0000 16 Jan 2017,1.510587
0000 17 Jan 2017,1.431941
0000 18 Jan 2017,4.986022
0000 19 Jan 2017,6.926459
0000 20 Jan 2017,11.40304
0000 21 Jan 2017,25.02106
0000 22 Jan 2017,1.325358
0000 23 Jan 2017,0.0
0000 24 Jan 2017,0.0
0000 25 Jan 2017,0.05522245
0000 26 Jan 2017,0.7380314
0000 27 Jan 2017,1.402882
0000 28 Jan 2017,4.638633
0000 29 Jan 2017,0.0
0000 30 Jan 2017,0.6471075
0000 31 Jan 2017,1.235241
0000 1 Feb 2017,0.5241824
0000 2 Feb 2017,0.4021648
0000 3 Feb 2017,0.006808201
0000 4 Feb 2017,0.05177603
0000 5 Feb 2017,0.02051724
0000 6 Feb 2017,0.2329298
0000 7 Feb 2017,0.180096
0000 8 Feb 2017,0.3155628
0000 9 Feb 2017,0.001129493
0000 10 Feb 2017,9.400973
0000 11 Feb 2017,2.86522
0000 12 Feb 2017,5.540581
0000 13 Feb 2017,6.009341
0000 14 Feb 2017,4.608624
0000 15 Feb 2017,0.07566543
0000 16 Feb 2017,1.904234
0000 17 Feb 2017,1.002464
0000 18 Feb 2017,0.2858315
0000 19 Feb 2017,0.07433233
0000 20 Feb 2017,3.267675
0000 21 Feb 2017,0.149822
0000 22 Feb 2017,0.5753874
0000 23 Feb 2017,2.049332
0000 24 Feb 2017,1.605467
0000 25 Feb 2017,1.888683
0000 26 Feb 2017,1.014442
0000 27 Feb 2017,0.157077
0000 28 Feb 2017,9.2472613E-04
0000 1 Mar 2017,8.81957
0000 2 Mar 2017,16.52456
0000 3 Mar 2017,0.130134
0000 4 Mar 2017,0.1531077
0000 5 Mar 2017,0.1917361
